"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","17","Age-specific","531.1","309.2","850.4",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","31","Age-specific","175.7","119.3","249.3",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","83","Age-specific","490","390.3","607.5",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","175","Age-specific","1103.8","946.3","1280",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Prostate","60","Age-specific","713.9","544.7","918.9",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","14","Age-specific","149.7","81.7","251.1",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","40","Age-specific","536.5","383.2","730.6",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","49","Age-specific","845.7","625.6","1118.1",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Prostate","20","Age-specific","658.3","402","1016.8",NA
