"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Rectum","66","Age-gender-standardised","8.2","6.3","10.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Non-small cell lung cancer","162","Non-standardised","15.9","13.6","18.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Non-small cell lung cancer","162","Age-gender-standardised","19.6","16.6","22.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Small cell lung cancer","3","Non-standardised","0.3","0.1","0.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Small cell lung cancer","3","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Melanoma","180","Non-standardised","17.7","15.2","20.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Melanoma","180","Age-gender-standardised","21.1","18.1","24.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Rare","8","Non-standardised","0.8","0.3","1.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Rare","8","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Colon","161","Non-standardised","15.8","13.5","18.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Colon","161","Age-gender-standardised","19.3","16.4","22.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectosigmoid junction","16","Non-standardised","1.6","0.9","2.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectosigmoid junction","16","Age-gender-standardised","1.8","1","3","[note1]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectum","75","Non-standardised","7.4","5.8","9.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectum","75","Age-gender-standardised","8.6","6.8","10.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Non-small cell lung cancer","266","Non-standardised","26.2","23.1","29.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Non-small cell lung cancer","266","Age-gender-standardised","32.3","28.5","36.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Small cell lung cancer","44","Non-standardised","4.3","3.1","5.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Small cell lung cancer","44","Age-gender-standardised","5.2","3.8","7",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Melanoma","29","Non-standardised","2.9","1.9","4.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Melanoma","29","Age-gender-standardised","3.5","2.3","5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Rare","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Rare","1","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Colon","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Colon","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Rectosigmoid junction","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Rectosigmoid junction","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","1","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","5","Non-standardised","0.5","0.2","1.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","5","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","87","Non-standardised","8.6","6.9","10.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","87","Age-gender-standardised","10.5","8.3","12.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","267","Non-standardised","26.3","23.2","29.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","267","Age-gender-standardised","32.4","28.6","36.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","252","Non-standardised","24.8","21.8","28.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","252","Age-gender-standardised","29.7","26.1","33.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","1","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Breast","All Breast","81","Non-standardised","8","6.3","9.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Breast","All Breast","81","Age-gender-standardised","8.6","6.8","10.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Breast","All Breast","579","Non-standardised","57","52.4","61.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Breast","All Breast","579","Age-gender-standardised","62.3","57.3","67.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Breast","All Breast","102","Non-standardised","10","8.2","12.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Breast","All Breast","102","Age-gender-standardised","10.9","8.8","13.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Breast","All Breast","3","Non-standardised","0.3","0.1","0.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Breast","All Breast","3","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Lung","All Lung","83","Non-standardised","8.2","6.5","10.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Missing","Lung","All Lung","83","Age-gender-standardised","10.1","8.1","12.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","165","Non-standardised","16.2","13.9","18.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","165","Age-gender-standardised","19.9","17","23.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","310","Non-standardised","30.5","27.2","34.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","310","Age-gender-standardised","37.5","33.4","42",NA
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Bowel","Colon","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Bowel","Rectum","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Breast","All Breast","4","Non-standardised","1.5","0.4","3.7",NA
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Lung","All Lung","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
