"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","20","Age-specific","133.8","81.7","206.7",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","20","Age-specific","242","147.8","373.8",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","29","Age-specific","399.3","267.4","573.5",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","28","Age-specific","420","279.1","607.1",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Breast","15","Age-specific","378.9","211.9","624.9",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","29","Age-specific","126.5","84.7","181.7",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","37","Age-specific","384.1","270.4","529.4",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","28","Age-specific","377.4","250.7","545.4",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","23","Age-specific","358.9","227.4","538.5",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Breast","19","Age-specific","409.4","246.4","639.4",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","9","Age-specific","76.1","34.8","144.5",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","24","Age-specific","304.4","195","453",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","31","Age-specific","344.9","234.3","489.6",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","45","Age-specific","522.8","381.3","699.5",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Breast","34","Age-specific","611.8","423.7","855",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","15","Age-specific","58.9","33","97.2",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","33","Age-specific","430.8","296.5","605",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","17","Age-specific","264.9","154.2","424.2",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","22","Age-specific","413.5","259.1","626.1",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Breast","22","Age-specific","615.9","385.8","932.5",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","29","Age-specific","71.8","48.1","103.1",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","42","Age-specific","314.2","226.4","424.7",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","34","Age-specific","338.9","234.7","473.6",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","32","Age-specific","425.5","291","600.7",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Breast","21","Age-specific","430.3","266.3","657.8",NA
